OrderNumber,OrderDate,Customer Name Index,Channel,Currency Code,Warehouse Code,Delivery Region Index,Product Description Index,Order Quantity,Unit Price,Line Total,Total Unit Cost,,
SO - 0003284,10/31/2017,76,Wholesale,GBP,NXH382,28,26,8,"2,378.50","19,028.00","1,379.53",,
SO - 0004188,10/31/2017,68,Distributor,GBP,NXH382,83,10,9,971.50,"8,743.50",437.18,,
SO - 0007004,10/31/2017,92,Wholesale,GBP,NXH382,39,2,10,"1,835.80","18,358.00","1,321.78",,
SO - 0007393,10/31/2017,67,Export,GBP,NXH382,34,24,8,"1,051.90","8,415.20",704.77,,
SO - 0009262,10/31/2017,159,Distributor,GBP,GUT930,72,25,8,"2,639.80","21,118.40","1,689.47",,
SO - 0009985,10/31/2017,9,Wholesale,GBP,AXW291,70,9,5,"6,425.30","32,126.50","3,662.42",,
SO - 0009268,10/31/2017,53,Distributor,GBP,NXH382,8,3,11,"3,557.70","39,134.70","1,707.70",,
SO - 000928,11/1/2017,95,Wholesale,GBP,NXH382,54,26,11,"1,989.90","21,888.90",935.25,,
SO - 0002209,11/1/2017,138,Export,GBP,NXH382,77,1,8,"3,859.20","30,873.60","2,354.11",,
SO - 0005473,11/1/2017,133,Wholesale,GBP,NXH382,34,26,10,241.20,"2,412.00",166.43,,
SO - 0005995,11/1/2017,74,Distributor,GBP,NXH382,63,19,6,"3,872.60","23,235.60","3,059.35",,
SO - 0008841,11/1/2017,64,Wholesale,GBP,AXW291,56,3,6,"5,165.70","30,994.20","2,737.82",,
SO - 0009797,11/1/2017,28,Distributor,GBP,FLR025,37,17,11,964.80,"10,612.80",646.42,,
SO - 0001161,11/2/2017,56,Wholesale,GBP,NXH382,84,14,11,"1,232.80","13,560.80",702.70,,
SO - 0001223,11/2/2017,103,Wholesale,GBP,NXH382,85,25,9,"1,092.10","9,828.90",524.21,,
SO - 0001776,11/2/2017,86,Distributor,GBP,NXH382,73,2,9,"1,916.20","17,245.80","1,379.66",,
SO - 0003305,11/2/2017,66,Wholesale,GBP,NXH382,7,2,6,"2,572.80","15,436.80","1,698.05",,
SO - 0003402,11/2/2017,92,Wholesale,GBP,NXH382,26,1,6,737.00,"4,422.00",412.72,,
SO - 0003911,11/2/2017,113,Wholesale,GBP,NXH382,3,2,6,"1,045.20","6,271.20",825.71,,
SO - 0006208,11/2/2017,118,Wholesale,GBP,NXH382,4,7,6,"1,152.40","6,914.40",576.20,,
SO - 0007691,11/2/2017,107,Wholesale,GBP,NXH382,16,7,7,"2,633.10","18,431.70","1,764.18",,
SO - 000624,11/3/2017,164,Wholesale,GBP,NXH382,77,8,11,201.00,"2,211.00",160.80,,
SO - 0001460,11/3/2017,60,Wholesale,GBP,NXH382,3,2,11,"2,525.90","27,784.90","1,843.91",,
SO - 0002101,11/3/2017,151,Wholesale,GBP,NXH382,17,30,7,"1,313.20","9,192.40",617.20,,
SO - 0004505,11/3/2017,46,Distributor,GBP,NXH382,16,25,7,"3,865.90","27,061.30","2,319.54",,
SO - 0005683,11/3/2017,52,Wholesale,GBP,NXH382,13,26,7,"3,939.60","27,577.20","3,151.68",,
SO - 0006532,11/3/2017,152,Export,GBP,NXH382,36,18,10,"1,782.20","17,822.00","1,301.01",,
SO - 0007143,11/3/2017,15,Wholesale,GBP,NXH382,2,27,10,"1,025.10","10,251.00",645.81,,
SO - 0007946,11/3/2017,13,Distributor,GBP,NXH382,25,1,8,"1,286.40","10,291.20",990.53,,
SO - 000330,11/4/2017,31,Distributor,GBP,NXH382,20,25,8,"1,065.30","8,522.40",468.73,,
SO - 0004944,11/4/2017,47,Distributor,GBP,NXH382,10,9,5,187.60,938.00,153.83,,
SO - 0005959,11/4/2017,130,Wholesale,GBP,NXH382,3,26,11,"1,112.20","12,234.20",567.22,,
SO - 0009099,11/4/2017,108,Export,GBP,AXW291,62,26,6,"1,748.70","10,492.20",944.30,,
SO - 0010164,11/4/2017,75,Wholesale,GBP,NXH382,27,17,9,"2,284.70","20,562.30","1,919.15",,
SO - 0004263,11/5/2017,49,Wholesale,GBP,NXH382,66,24,7,"6,411.90","44,883.30","2,564.76",,
SO - 0005288,11/5/2017,44,Distributor,GBP,NXH382,22,16,7,"1,708.50","11,959.50","1,418.06",,
SO - 0010425,11/5/2017,82,Wholesale,GBP,GUT930,62,20,5,214.40,"1,072.00",177.95,,
SO - 000533,11/6/2017,51,Wholesale,GBP,NXH382,19,2,6,"6,465.50","38,793.00","3,879.30",,
SO - 000993,11/6/2017,20,Wholesale,GBP,NXH382,23,19,9,247.90,"2,231.10",185.93,,
SO - 0003931,11/6/2017,27,Distributor,GBP,NXH382,32,29,7,"1,916.20","13,413.40","1,015.59",,
SO - 0004440,11/6/2017,21,Distributor,GBP,NXH382,6,24,12,"1,708.50","20,502.00","1,161.78",,
SO - 0005845,11/6/2017,160,Wholesale,GBP,NXH382,41,24,11,"2,412.00","26,532.00","1,688.40",,
SO - 0006123,11/6/2017,97,Distributor,GBP,NXH382,42,14,9,"2,733.60","24,602.40","1,503.48",,
SO - 0007735,11/6/2017,4,Wholesale,GBP,NXH382,24,9,11,938.00,"10,318.00",656.60,,
SO - 0008007,11/6/2017,147,Wholesale,GBP,NXH382,3,23,9,"3,953.00","35,577.00","2,688.04",,
SO - 0010587,11/6/2017,104,Export,GBP,AXW291,37,13,12,730.30,"8,763.60",452.79,,
SO - 0009930,11/6/2017,122,Wholesale,GBP,AXW291,51,3,10,"5,735.20","57,352.00","4,416.10",,
SO - 000214,11/7/2017,20,Wholesale,GBP,NXH382,56,10,6,"3,932.90","23,597.40","1,691.15",,
SO - 000401,11/7/2017,103,Wholesale,GBP,NXH382,80,3,7,"1,038.50","7,269.50",830.80,,
SO - 0003171,11/7/2017,95,Distributor,GBP,NXH382,1,6,11,"3,966.40","43,630.40","2,816.14",,
SO - 0003292,11/7/2017,24,Wholesale,GBP,NXH382,20,18,6,"2,680.00","16,080.00","1,152.40",,
SO - 0003933,11/7/2017,153,Export,GBP,NXH382,31,8,9,"6,277.90","56,501.10","2,636.72",,
SO - 0004489,11/7/2017,4,Wholesale,GBP,NXH382,24,4,8,"2,405.30","19,242.40","1,635.60",,
SO - 0005129,11/7/2017,5,Export,GBP,NXH382,39,28,8,"6,318.10","50,544.80","4,738.58",,
SO - 0005788,11/7/2017,168,Distributor,GBP,NXH382,3,3,11,"2,606.30","28,669.30","1,068.58",,
SO - 0008118,11/7/2017,31,Distributor,GBP,AXW291,76,26,7,"3,906.10","27,342.70","2,226.48",,
SO - 000173,11/8/2017,109,Distributor,GBP,NXH382,82,23,6,"2,485.70","14,914.20","1,317.42",,
SO - 0002015,11/8/2017,17,Wholesale,GBP,NXH382,22,26,7,"1,112.20","7,785.40",678.44,,
SO - 0003659,11/8/2017,100,Wholesale,GBP,NXH382,9,3,8,"3,839.10","30,712.80","2,073.11",,
SO - 0004125,11/8/2017,165,Wholesale,GBP,NXH382,59,1,10,"2,224.40","22,244.00","1,846.25",,
SO - 0004174,11/8/2017,63,Wholesale,GBP,NXH382,65,23,10,"2,378.50","23,785.00","1,879.02",,
SO - 0005044,11/8/2017,55,Wholesale,GBP,NXH382,6,18,6,"1,139.00","6,834.00",717.57,,
SO - 0005972,11/8/2017,168,Wholesale,GBP,NXH382,53,4,6,"3,035.10","18,210.60","1,699.66",,
SO - 0009386,11/8/2017,132,Wholesale,GBP,AXW291,19,30,9,"1,326.60","11,939.40","1,061.28",,
SO - 0008941,11/8/2017,126,Wholesale,GBP,NXH382,22,25,11,"1,708.50","18,793.50","1,178.87",,
SO - 0008980,11/8/2017,22,Wholesale,GBP,FLR025,3,25,8,"1,855.90","14,847.20","1,280.57",,
SO - 0009256,11/8/2017,9,Export,GBP,AXW291,42,20,7,"1,916.20","13,413.40","1,092.23",,
SO - 0004148,11/9/2017,47,Wholesale,GBP,NXH382,35,26,10,"5,092.00","50,920.00","2,393.24",,
SO - 0006260,11/9/2017,65,Wholesale,GBP,NXH382,16,25,12,261.30,"3,135.60",193.36,,
SO - 0008921,11/9/2017,54,Wholesale,GBP,GUT930,54,17,6,"2,003.30","12,019.80","1,121.85",,
SO - 0008803,11/9/2017,33,Export,GBP,GUT930,46,20,9,227.80,"2,050.20",145.79,,
SO - 0009205,11/9/2017,132,Wholesale,GBP,GUT930,28,2,8,"2,659.90","21,279.20","2,260.92",,
SO - 0004428,11/10/2017,94,Wholesale,GBP,NXH382,70,4,9,"1,051.90","9,467.10",694.25,,
SO - 0004616,11/10/2017,50,Distributor,GBP,NXH382,48,15,6,"1,092.10","6,552.60",469.60,,
SO - 0004633,11/10/2017,24,Wholesale,GBP,NXH382,61,4,9,"1,092.10","9,828.90",611.58,,
SO - 0004744,11/10/2017,69,Distributor,GBP,NXH382,37,6,8,"2,934.60","23,476.80","1,496.65",,
SO - 0005100,11/10/2017,21,Wholesale,GBP,NXH382,27,17,9,"1,092.10","9,828.90",567.89,,
SO - 0005105,11/10/2017,38,Wholesale,GBP,NXH382,58,25,7,"3,986.50","27,905.50","1,634.47",,
SO - 0007743,11/10/2017,16,Wholesale,GBP,NXH382,38,11,8,"2,398.60","19,188.80","1,151.33",,
SO - 0009048,11/10/2017,20,Export,GBP,AXW291,22,25,10,"1,212.70","12,127.00","1,006.54",,
SO - 0006162,11/11/2017,69,Wholesale,GBP,NXH382,38,13,10,"3,966.40","39,664.00","2,895.47",,
SO - 0008130,11/11/2017,137,Export,GBP,AXW291,80,25,10,"2,338.30","23,383.00","1,099.00",,
SO - 0008533,11/11/2017,92,Distributor,GBP,GUT930,22,15,7,"2,680.00","18,760.00","2,278.00",,
SO - 0010760,11/11/2017,114,Wholesale,GBP,FLR025,13,13,8,"2,311.50","18,492.00","1,525.59",,
SO - 0004299,11/12/2017,74,Wholesale,GBP,NXH382,77,13,8,"1,078.70","8,629.60",733.52,,
SO - 0004970,11/12/2017,145,Wholesale,GBP,NXH382,81,13,9,268.00,"2,412.00",123.28,,
SO - 0008218,11/12/2017,140,Distributor,GBP,AXW291,17,5,8,"5,875.90","47,007.20","4,289.41",,
SO - 0009924,11/12/2017,100,Wholesale,GBP,AXW291,68,12,10,"2,532.60","25,326.00","1,696.84",,
SO - 0001285,11/13/2017,131,Distributor,GBP,NXH382,20,18,11,"3,999.90","43,998.90","2,559.94",,
SO - 0002051,11/13/2017,103,Wholesale,GBP,NXH382,37,26,5,"1,072.00","5,360.00",846.88,,
SO - 0002107,11/13/2017,57,Distributor,GBP,NXH382,27,18,12,"1,882.70","22,592.40","1,355.54",,
SO - 0002285,11/13/2017,142,Distributor,GBP,NXH382,72,19,6,"3,932.90","23,597.40","1,573.16",,
SO - 0003838,11/13/2017,158,Wholesale,GBP,NXH382,9,20,7,221.10,"1,547.70",154.77,,
SO - 0004167,11/13/2017,122,Wholesale,GBP,NXH382,14,23,7,"1,286.40","9,004.80",951.94,,
SO - 0005468,11/13/2017,111,Distributor,GBP,NXH382,81,19,7,"1,125.60","7,879.20",495.26,,
SO - 0006686,11/13/2017,141,Distributor,GBP,NXH382,32,5,11,"1,822.40","20,046.40","1,221.01",,
SO - 0007719,11/13/2017,20,Wholesale,GBP,NXH382,57,9,8,"1,011.70","8,093.60",424.91,,
SO - 0010727,11/13/2017,135,Wholesale,GBP,NXH382,32,19,12,227.80,"2,733.60",107.07,,
SO - 0010192,11/13/2017,29,Wholesale,GBP,AXW291,53,29,11,"1,031.80","11,349.80",567.49,,
SO - 0004325,11/14/2017,106,Wholesale,GBP,NXH382,64,17,10,"1,045.20","10,452.00",668.93,,
SO - 0005679,11/14/2017,45,Wholesale,GBP,NXH382,81,3,10,"1,118.90","11,189.00",783.23,,
SO - 0005777,11/14/2017,104,Wholesale,GBP,NXH382,65,15,10,"1,078.70","10,787.00",539.35,,
SO - 0008078,11/14/2017,64,Distributor,GBP,NXH382,45,1,7,"5,855.80","40,990.60","2,576.55",,
SO - 0008547,11/14/2017,154,Export,GBP,AXW291,68,6,9,"3,115.50","28,039.50","1,682.37",,
SO - 0010767,11/14/2017,22,Distributor,GBP,AXW291,22,3,7,"1,005.00","7,035.00",572.85,,
SO - 000114,11/15/2017,27,Export,GBP,NXH382,55,27,9,254.60,"2,291.40",216.41,,
SO - 000261,11/15/2017,122,Distributor,GBP,NXH382,46,2,12,"2,693.40","32,320.80","1,939.25",,
SO - 0001074,11/15/2017,75,Export,GBP,NXH382,44,15,10,174.20,"1,742.00",116.71,,
SO - 0001273,11/15/2017,175,Distributor,GBP,NXH382,65,18,7,"3,939.60","27,577.20","2,166.78",,
SO - 0001917,11/15/2017,107,Distributor,GBP,NXH382,45,13,6,"2,653.20","15,919.20","1,061.28",,
SO - 0004128,11/15/2017,102,Wholesale,GBP,NXH382,75,19,8,"1,078.70","8,629.60",560.92,,
SO - 0004828,11/15/2017,106,Export,GBP,NXH382,43,17,6,"5,681.60","34,089.60","3,238.51",,
SO - 0009306,11/15/2017,148,Wholesale,GBP,AXW291,69,4,5,"3,999.90","19,999.50","2,319.94",,
SO - 0010107,11/15/2017,144,Wholesale,GBP,AXW291,80,2,12,"1,132.30","13,587.60",849.23,,
SO - 0008273,11/15/2017,70,Wholesale,GBP,NXH382,46,14,12,"1,132.30","13,587.60",600.12,,
SO - 000534,11/16/2017,78,Wholesale,GBP,NXH382,58,13,11,241.20,"2,653.20",101.30,,
SO - 0002135,11/16/2017,105,Wholesale,GBP,NXH382,60,12,7,"2,385.20","16,696.40","1,454.97",,
SO - 0007344,11/16/2017,105,Wholesale,GBP,NXH382,36,22,12,"1,038.50","12,462.00",508.87,,
SO - 0008079,11/16/2017,25,Wholesale,GBP,NXH382,6,2,8,"3,852.50","30,820.00","1,618.05",,
SO - 000645,11/17/2017,7,Distributor,GBP,NXH382,76,13,5,"1,025.10","5,125.50",809.83,,
SO - 0001142,11/17/2017,89,Wholesale,GBP,NXH382,82,25,7,"3,028.40","21,198.80","1,756.47",,
SO - 0002019,11/17/2017,61,Distributor,GBP,NXH382,54,15,12,234.50,"2,814.00",105.53,,
SO - 0002983,11/17/2017,167,Wholesale,GBP,NXH382,22,29,5,227.80,"1,139.00",164.02,,
SO - 0003689,11/17/2017,141,Wholesale,GBP,NXH382,43,22,5,"2,438.80","12,194.00","1,926.65",,
SO - 0003902,11/17/2017,75,Export,GBP,NXH382,85,4,8,"1,916.20","15,329.60","1,379.66",,
SO - 0004315,11/17/2017,24,Export,GBP,NXH382,23,25,8,"5,440.40","43,523.20","4,406.72",,
SO - 0004375,11/17/2017,78,Distributor,GBP,NXH382,6,1,8,"1,768.80","14,150.40",990.53,,
SO - 0005955,11/17/2017,33,Wholesale,GBP,NXH382,65,1,8,268.00,"2,144.00",147.40,,
SO - 0006498,11/17/2017,87,Wholesale,GBP,NXH382,1,14,6,"1,065.30","6,391.80",745.71,,
SO - 0007755,11/17/2017,29,Wholesale,GBP,NXH382,68,4,12,723.60,"8,683.20",376.27,,
SO - 0007830,11/17/2017,79,Export,GBP,NXH382,74,4,12,"6,458.80","77,505.60","3,164.81",,
SO - 0001008,11/18/2017,112,Distributor,GBP,NXH382,25,13,12,891.10,"10,693.20",490.11,,
SO - 0001392,11/18/2017,28,Export,GBP,NXH382,52,10,9,"2,505.80","22,552.20","1,303.02",,
SO - 0001548,11/18/2017,121,Export,GBP,NXH382,34,26,6,"2,257.90","13,547.40","1,128.95",,
SO - 0003569,11/18/2017,41,Wholesale,GBP,NXH382,74,22,12,"5,956.30","71,475.60","4,228.97",,
SO - 0004157,11/18/2017,101,Wholesale,GBP,NXH382,28,3,11,"3,986.50","43,851.50","2,591.23",,
SO - 0004723,11/18/2017,52,Distributor,GBP,NXH382,71,25,8,"2,358.40","18,867.20","1,132.03",,
SO - 0006134,11/18/2017,53,Distributor,GBP,NXH382,33,3,11,"3,557.70","39,134.70","1,707.70",,
SO - 0006546,11/18/2017,44,Wholesale,GBP,NXH382,65,4,9,"2,438.80","21,949.20",975.52,,
SO - 0006585,11/18/2017,65,Wholesale,GBP,NXH382,67,27,12,"2,606.30","31,275.60","2,215.36",,
SO - 0009518,11/18/2017,35,Distributor,GBP,NXH382,32,20,7,"1,266.30","8,864.10",810.43,,
SO - 0010449,11/18/2017,163,Export,GBP,NXH382,56,6,8,"1,206.00","9,648.00",844.20,,
SO - 000337,11/19/2017,41,Wholesale,GBP,NXH382,77,6,6,"3,008.30","18,049.80","2,226.14",,
SO - 000601,11/19/2017,65,Distributor,GBP,NXH382,77,13,7,"3,202.60","22,418.20","2,177.77",,
SO - 0001303,11/19/2017,121,Wholesale,GBP,NXH382,65,5,10,"3,249.50","32,495.00","2,697.09",,
SO - 0003248,11/19/2017,70,Wholesale,GBP,NXH382,3,25,9,"6,137.20","55,234.80","2,823.11",,
SO - 0006592,11/19/2017,135,Wholesale,GBP,NXH382,70,26,5,"1,922.90","9,614.50","1,211.43",,
SO - 0010300,11/19/2017,98,Wholesale,GBP,AXW291,81,24,10,"3,651.50","36,515.00","2,446.51",,
SO - 0009447,11/19/2017,129,Export,GBP,NXH382,47,16,8,"1,822.40","14,579.20","1,530.82",,
SO - 0009469,11/19/2017,128,Wholesale,GBP,AXW291,57,8,8,"1,929.60","15,436.80","1,080.58",,
SO - 000647,11/20/2017,163,Wholesale,GBP,NXH382,17,29,8,"3,738.60","29,908.80","2,056.23",,
SO - 0001977,11/20/2017,42,Distributor,GBP,NXH382,57,25,5,"6,371.70","31,858.50","4,587.62",,
SO - 0003468,11/20/2017,172,Wholesale,GBP,NXH382,77,23,9,247.90,"2,231.10",198.32,,
SO - 0004883,11/20/2017,63,Wholesale,GBP,NXH382,14,6,9,"3,932.90","35,396.10","2,713.70",,
SO - 0010197,11/20/2017,44,Wholesale,GBP,GUT930,45,14,5,757.10,"3,785.50",423.98,,
SO - 0010755,11/20/2017,69,Distributor,GBP,AXW291,34,7,7,174.20,"1,219.40",74.91,,
SO - 0010502,11/20/2017,169,Wholesale,GBP,AXW291,50,2,11,"5,896.00","64,856.00","3,183.84",,
SO - 0010228,11/20/2017,25,Distributor,GBP,AXW291,83,15,12,"1,159.10","13,909.20",707.05,,
SO - 0002292,11/21/2017,64,Distributor,GBP,NXH382,38,2,6,"3,979.80","23,878.80","2,785.86",,
SO - 0003458,11/21/2017,163,Wholesale,GBP,NXH382,27,5,6,877.70,"5,266.20",623.17,,
SO - 0005078,11/21/2017,146,Wholesale,GBP,NXH382,24,26,5,"3,859.20","19,296.00","2,662.85",,
SO - 0006078,11/21/2017,67,Wholesale,GBP,NXH382,55,11,8,"3,932.90","31,463.20","2,831.69",,
SO - 0006500,11/21/2017,61,Distributor,GBP,NXH382,6,28,8,"3,591.20","28,729.60","2,082.90",,
SO - 0010316,11/21/2017,82,Wholesale,GBP,NXH382,68,17,6,"1,051.90","6,311.40",809.96,,
SO - 0009661,11/21/2017,18,Export,GBP,AXW291,32,5,6,924.60,"5,547.60",545.51,,
SO - 000747,11/22/2017,144,Distributor,GBP,NXH382,18,26,9,"2,425.40","21,828.60","2,013.08",,
SO - 0002424,11/22/2017,93,Wholesale,GBP,NXH382,19,13,11,"2,257.90","24,836.90","1,670.85",,
SO - 0005941,11/22/2017,155,Wholesale,GBP,NXH382,58,2,8,"1,943.00","15,544.00",952.07,,
SO - 0006029,11/22/2017,140,Export,GBP,NXH382,62,23,7,201.00,"1,407.00",84.42,,
SO - 0006097,11/22/2017,155,Wholesale,GBP,NXH382,1,25,8,"2,010.00","16,080.00","1,386.90",,
SO - 0006285,11/22/2017,64,Export,GBP,NXH382,74,8,6,"3,953.00","23,718.00","1,620.73",,
SO - 0007269,11/22/2017,169,Wholesale,GBP,NXH382,12,25,9,"6,204.20","55,837.80","4,280.90",,
SO - 0008439,11/22/2017,159,Export,GBP,AXW291,22,21,9,971.50,"8,743.50",446.89,,
SO - 0003388,11/23/2017,153,Export,GBP,NXH382,25,3,11,268.00,"2,948.00",163.48,,
SO - 0003474,11/23/2017,17,Distributor,GBP,NXH382,46,18,7,"1,031.80","7,222.60",804.80,,
SO - 0005665,11/23/2017,133,Wholesale,GBP,NXH382,75,11,11,"1,963.10","21,594.10","1,531.22",,
SO - 0005699,11/23/2017,126,Wholesale,GBP,NXH382,79,4,10,"6,371.70","63,717.00","2,803.55",,
SO - 0007380,11/23/2017,107,Wholesale,GBP,NXH382,15,25,10,"1,112.20","11,122.00",600.59,,
SO - 0008541,11/23/2017,86,Wholesale,GBP,NXH382,35,13,6,"3,939.60","23,637.60","2,206.18",,
SO - 000415,11/24/2017,50,Wholesale,GBP,NXH382,52,22,12,"3,865.90","46,390.80","2,822.11",,
SO - 000680,11/24/2017,141,Wholesale,GBP,NXH382,38,28,8,"1,681.70","13,453.60","1,227.64",,
SO - 0002298,11/24/2017,128,Wholesale,GBP,NXH382,45,11,7,"3,075.30","21,527.10","2,583.25",,
SO - 0002380,11/24/2017,74,Wholesale,GBP,NXH382,30,21,7,964.80,"6,753.60",820.08,,
SO - 0004992,11/24/2017,24,Wholesale,GBP,NXH382,85,4,8,"3,276.30","26,210.40","2,588.28",,
SO - 0006475,11/24/2017,113,Distributor,GBP,NXH382,24,23,7,"1,259.60","8,817.20",617.20,,
SO - 0007951,11/24/2017,123,Distributor,GBP,NXH382,1,3,7,167.50,"1,172.50",135.68,,
SO - 0009587,11/24/2017,99,Distributor,GBP,AXW291,58,15,6,"5,755.30","34,531.80","4,776.90",,
SO - 0004751,11/25/2017,161,Distributor,GBP,NXH382,8,8,9,"1,172.50","10,552.50",515.90,,
SO - 0005448,11/25/2017,98,Distributor,GBP,NXH382,18,26,9,"2,351.70","21,165.30","1,552.12",,
SO - 0005460,11/25/2017,90,Wholesale,GBP,NXH382,56,18,9,"1,286.40","11,577.60",771.84,,
SO - 0005507,11/25/2017,126,Export,GBP,NXH382,15,30,8,"1,259.60","10,076.80",705.38,,
SO - 0007664,11/25/2017,133,Wholesale,GBP,NXH382,16,6,9,904.50,"8,140.50",361.80,,
SO - 0008962,11/25/2017,157,Distributor,GBP,NXH382,58,11,5,"3,437.10","17,185.50","2,199.74",,
SO - 000148,11/26/2017,80,Wholesale,GBP,NXH382,59,13,10,"6,452.10","64,521.00","5,161.68",,
SO - 000464,11/26/2017,93,Wholesale,GBP,NXH382,21,22,5,"3,839.10","19,195.50","1,689.20",,
SO - 0001567,11/26/2017,29,Distributor,GBP,NXH382,58,10,5,683.40,"3,417.00",457.88,,
SO - 0006184,11/26/2017,65,Distributor,GBP,NXH382,78,6,6,268.00,"1,608.00",171.52,,
SO - 0006258,11/26/2017,8,Distributor,GBP,NXH382,74,18,11,"3,946.30","43,409.30","1,657.45",,
SO - 0009538,11/26/2017,13,Export,GBP,AXW291,49,26,12,"2,010.00","24,120.00","1,467.30",,
SO - 0003180,11/27/2017,142,Export,GBP,NXH382,55,1,5,"2,673.30","13,366.50","2,031.71",,
SO - 0004241,11/27/2017,1,Distributor,GBP,NXH382,55,25,7,"1,018.40","7,128.80",427.73,,
SO - 0005539,11/27/2017,61,Wholesale,GBP,NXH382,70,25,9,830.80,"7,477.20",689.56,,
SO - 0007701,11/27/2017,73,Wholesale,GBP,NXH382,77,17,8,"3,055.20","24,441.60","1,894.22",,
SO - 0010418,11/27/2017,123,Export,GBP,AXW291,40,7,7,"1,152.40","8,066.80",898.87,,
SO - 0001680,11/28/2017,6,Wholesale,GBP,NXH382,51,25,5,"1,795.60","8,978.00","1,256.92",,
SO - 0003256,11/28/2017,142,Export,GBP,NXH382,9,3,8,"3,932.90","31,463.20","3,106.99",,
SO - 0005533,11/28/2017,55,Distributor,GBP,NXH382,63,1,6,"3,959.70","23,758.20","2,930.18",,
SO - 0006087,11/28/2017,26,Wholesale,GBP,NXH382,2,18,5,"4,020.00","20,100.00","2,170.80",,
SO - 0006554,11/28/2017,74,Wholesale,GBP,NXH382,33,3,5,"2,224.40","11,122.00","1,267.91",,
SO - 0006597,11/28/2017,62,Export,GBP,NXH382,74,24,5,"1,922.90","9,614.50","1,538.32",,
SO - 0009319,11/28/2017,38,Distributor,GBP,GUT930,38,3,8,"1,078.70","8,629.60",442.27,,
SO - 0008864,11/28/2017,64,Wholesale,GBP,FLR025,54,6,11,"6,184.10","68,025.10","3,339.41",,
SO - 0008993,11/28/2017,70,Wholesale,GBP,AXW291,17,2,7,180.90,"1,266.30",144.72,,
SO - 000405,11/29/2017,155,Wholesale,GBP,NXH382,45,28,6,"3,986.50","23,919.00","2,670.96",,
SO - 000973,11/29/2017,146,Distributor,GBP,NXH382,6,5,8,"1,219.40","9,755.20",609.70,,
SO - 0002130,11/29/2017,27,Export,GBP,NXH382,10,16,6,174.20,"1,045.20",78.39,,
SO - 0002269,11/29/2017,121,Wholesale,GBP,NXH382,54,6,8,"5,299.70","42,397.60","2,596.85",,
SO - 0003586,11/29/2017,154,Export,GBP,NXH382,22,6,10,"3,832.40","38,324.00","1,571.28",,
SO - 0005117,11/29/2017,57,Wholesale,GBP,NXH382,84,4,12,"1,701.80","20,421.60","1,021.08",,
SO - 0006646,11/29/2017,55,Wholesale,GBP,NXH382,76,26,11,"1,849.20","20,341.20",906.11,,
SO - 0007608,11/29/2017,4,Distributor,GBP,NXH382,1,15,10,"1,983.20","19,832.00","1,606.39",,
SO - 0010029,11/29/2017,168,Wholesale,GBP,AXW291,75,19,6,234.50,"1,407.00",140.70,,
SO - 0002559,11/30/2017,71,Wholesale,GBP,NXH382,32,4,7,227.80,"1,594.60",170.85,,
SO - 0003912,11/30/2017,49,Wholesale,GBP,NXH382,60,6,9,"3,376.80","30,391.20","2,026.08",,
SO - 0006951,11/30/2017,124,Distributor,GBP,NXH382,29,18,5,"1,782.20","8,911.00",712.88,,
SO - 0007285,11/30/2017,14,Distributor,GBP,NXH382,6,14,7,"1,172.50","8,207.50",949.73,,
SO - 0007682,11/30/2017,49,Distributor,GBP,NXH382,42,25,10,"1,849.20","18,492.00",887.62,,
SO - 0009455,11/30/2017,65,Distributor,GBP,AXW291,25,5,9,"3,939.60","35,456.40","2,481.95",,
SO - 0010716,11/30/2017,70,Wholesale,GBP,GUT930,7,14,9,"3,932.90","35,396.10","2,831.69",,
SO - 0010057,11/30/2017,12,Wholesale,GBP,NXH382,20,13,5,"3,886.00","19,430.00","2,681.34",,
SO - 000362,12/1/2017,172,Wholesale,GBP,NXH382,77,5,10,"1,031.80","10,318.00",773.85,,
SO - 0002833,12/1/2017,123,Export,GBP,NXH382,64,24,11,"1,112.20","12,234.20",511.61,,
SO - 0004203,12/1/2017,62,Export,GBP,NXH382,74,19,8,"1,125.60","9,004.80",551.54,,
SO - 0004321,12/1/2017,105,Export,GBP,NXH382,73,25,12,877.70,"10,532.40",526.62,,
SO - 0004330,12/1/2017,110,Wholesale,GBP,NXH382,42,6,5,"5,594.50","27,972.50","3,916.15",,
SO - 0004400,12/1/2017,165,Wholesale,GBP,NXH382,18,2,7,"2,552.70","17,868.90","1,506.09",,
SO - 0005882,12/1/2017,122,Wholesale,GBP,NXH382,61,25,8,"6,344.90","50,759.20","3,743.49",,
SO - 0008085,12/1/2017,28,Distributor,GBP,NXH382,55,13,5,850.90,"4,254.50",519.05,,
SO - 0009236,12/1/2017,160,Distributor,GBP,NXH382,21,15,6,911.20,"5,467.20",747.18,,
SO - 000538,12/2/2017,118,Export,GBP,NXH382,35,1,5,241.20,"1,206.00",185.72,,
SO - 0003925,12/2/2017,99,Distributor,GBP,NXH382,13,18,6,"1,929.60","11,577.60","1,041.98",,
SO - 0004401,12/2/2017,9,Wholesale,GBP,NXH382,6,15,9,"1,025.10","9,225.90",512.55,,
SO - 0006370,12/2/2017,127,Distributor,GBP,NXH382,64,13,7,"1,695.10","11,865.70","1,101.82",,
SO - 0006492,12/2/2017,116,Distributor,GBP,NXH382,55,13,11,201.00,"2,211.00",150.75,,
